Frequency_1,Frequency_2,Frequency_3,Frequency_4,Frequency_5,Frequency_6,Frequency_7,Frequency_8,Frequency_9,Frequency_10,Mean Frequency,Max Amplitude Frequency,Spectral Std Dev,Spectral Energy,Spectral Skewness,mean,absolute_mean,absolute_max,std,variance,peak_to_peak,peak,skewness,kurtosis,rms,crest_factor,impulse_factor,margin,power,shape_factor,clearance_factor,BPFO_data,BPFI_data,Hz,rpm,fault_type
12.0,23.0,129.0,35.0,117.0,152.0,24.0,11.0,17.0,140.0,4696.434757837456,299.0,3140.021769229788,419264554.9754618,3.789213165662828,5.288683690738426e-07,0.5802538907467859,20.71947439302,1.131185362494513,1.2795803243218424,39.119253197640006,18.399778804620002,-0.43422123000969975,59.96509516404855,1.1311632679516888,16.26624495855345,35.70760097162652,18.399778275751633,1.279530338763144,1.9494281485917886,16.193030962476783,5338.29052414147,3417.6381059741225,25600,1800,2
12.0,23.0,35.0,129.0,117.0,47.0,94.0,152.0,82.0,164.0,4530.1688237463195,2699.0,2991.660053812439,549573918.8284583,3.4927862258212423,-0.0002446416845040806,0.6089569992546434,29.264273594530003,1.2950859702572444,1.677247670357148,49.31999828085,20.05572468632,-1.137522393352989,78.48143369187216,1.295060697481086,15.486320236054347,48.05638761086439,20.055969328004505,1.6771822101601972,2.126686611807116,17.44847603155462,7818.916609604808,4171.196387202872,25600,1800,2
12.0,35.0,23.0,129.0,117.0,47.0,94.0,82.0,152.0,105.0,4469.0692180190745,2972.0,3004.552622986814,609171145.7206941,3.7674114854201335,0.00021064306133404174,0.6206266576778522,29.882324057010003,1.3635206824986723,1.8591886516016451,52.47222415875001,22.589900101740003,-1.4614488244193309,86.11325138842211,1.3634940662058002,16.567655600145734,48.1486312057852,22.58968945867867,1.859116068578427,2.1969634229175297,16.073404217230784,7015.771874355031,4216.619359747351,25600,1800,2
12.0,23.0,117.0,35.0,129.0,5.0,152.0,140.0,17.0,105.0,4667.354080526667,2847.0,3086.72548137092,478897252.256595,3.700639506646092,0.0006122125824125924,0.6058987622074583,23.15332590157,1.208963437242948,1.4615925925902837,42.27730398012,19.123978078550003,-0.7082612146277456,65.84704710545198,1.208939978536397,15.818798631924178,38.21319227855157,19.12336586596759,1.461535871703584,1.9952837898725708,15.84177737258149,7725.013160791248,4391.494096663921,25600,1800,2
12.0,23.0,35.0,117.0,129.0,152.0,47.0,105.0,94.0,82.0,4632.229393202467,2692.0,3076.6440313192957,470277381.62156343,3.9126211480331206,-0.00038642749553186213,0.5947915989331201,27.012471724300003,1.198011522342053,1.4352316076643237,46.337415116630005,19.324943392330002,-0.8668664565058571,73.39424611995344,1.1979881848606793,16.13116359288419,45.41501892890279,19.325329819825534,1.4351756910657851,2.0141309779921492,18.8217177119549,8315.335023494776,3521.966057821573,25600,1800,2
12.0,35.0,23.0,47.0,117.0,82.0,129.0,70.0,152.0,94.0,4454.741924419386,569.0,3068.5089218643498,584912640.8197426,3.9989333693458513,0.00022047254246494575,0.6649453405459501,24.92283910527,1.3360959309006621,1.785152336569307,45.884745540370005,20.9619064351,-1.2672235172778488,63.388739777716566,1.3360698521934666,15.689229422163969,37.48103428291899,20.961685962557535,1.7850826499402719,2.0092927504334313,13.96172838613602,9647.983284424394,4605.237815307303,25600,1800,2
12.0,129.0,23.0,35.0,117.0,5.0,94.0,141.0,17.0,7.0,4589.073611416817,598.0,3066.7431896191733,497985244.97638786,3.4985880837431114,-2.992842684362851e-05,0.6031711693267819,27.569055400190003,1.2328192743063642,1.5198433631012702,49.66142072771001,22.092365327520003,-0.5894849340138133,73.70206001686357,1.232795194992428,17.920547887644627,45.706852054882994,22.092395255946847,1.5197839927964187,2.0438563009707327,18.140114339184905,7175.064471992887,4271.145622096459,25600,1800,2
12.0,35.0,23.0,129.0,47.0,117.0,82.0,94.0,152.0,59.0,4563.193069419834,2830.0,3091.5506245053716,474393836.9980783,3.889426601627562,-0.00023975067627642267,0.5906486816949337,26.24075734823,1.2032660044129218,1.4478490773758372,45.701804459630004,19.461047111400003,-1.1881927623994362,68.35638394359346,1.2032425258618067,16.173835858619842,44.42701416505182,19.46128686207628,1.4477925760423005,2.0371543409001864,18.124666324759023,7049.867132771687,4184.883371173796,25600,1800,2
12.0,35.0,23.0,117.0,129.0,47.0,82.0,94.0,152.0,105.0,4563.5103941889865,2732.0,3020.0929867908944,549315484.7937797,3.619596928449303,-7.112538008164031e-05,0.592053679596537,31.57085032743,1.2947948843258485,1.6764937924763874,53.41176783481001,21.840917507380002,-1.869026870274735,95.57337389489741,1.2947695960819456,16.86857458923348,53.32430388566183,21.840988632760084,1.6764283069382047,2.186912505913795,18.832210239333392,6845.72734399751,3993.2282490114403,25600,1800,2
12.0,23.0,35.0,129.0,117.0,5.0,152.0,17.0,94.0,28.0,4640.058262068159,2835.0,3074.0602944858556,522334791.2290783,3.8407649405386666,0.0008802634940716392,0.6153060356945874,25.46548330825,1.2625985073027692,1.594154990643181,46.93637894209,21.47089563384,-0.6157398457179808,73.10146463525919,1.2625741528302743,17.005651181524147,41.386695125626915,21.47001537034593,1.5940934913950848,2.0519450153044883,15.974899493481816,7208.1764986617345,3469.4487893228174,25600,1800,2
10.0,21.0,31.0,11.0,105.0,42.0,52.0,95.0,114.0,115.0,4580.093924521682,2843.0,3157.907191731484,279077094.37863934,3.180144213869142,-0.00016835784131528542,0.4771292554676996,15.190895042660003,0.9228987843285007,0.8517421661150245,30.157081876240003,14.96618683358,0.1142211420218205,52.67158806218088,0.9228807734378921,16.216815069002184,31.8381127725428,14.966355191421316,0.851708921981322,1.9342364000154435,17.835782449386084,8824.064190082216,4006.7739730150324,25600,1800,2
12.0,23.0,35.0,129.0,117.0,47.0,94.0,82.0,141.0,152.0,4541.295317413138,2837.0,3089.5437915916236,460138164.79542375,3.7634033615396816,-0.0005197378805203366,0.5850133664357274,23.260103607330002,1.185048266803798,1.4043393946546858,42.416771978460005,19.156668371130003,-0.8835416261309395,67.03293091729832,1.1850252341750447,16.165620628716752,39.75995240766089,19.157188109010523,1.4042848056316195,2.0256378779769943,16.563665371903006,7527.538558354235,4539.70377456893,25600,1800,2
12.0,35.0,23.0,129.0,117.0,47.0,94.0,24.0,141.0,82.0,4562.930106418959,2719.0,3006.6987266467177,555058615.1694531,3.163245735403399,0.0004970248784026661,0.604276810567446,31.58217653078,1.3015405283844053,1.6940077470271566,51.3952579173,19.813081386520004,-1.7873298806515245,88.2126406724257,1.3015152013320224,15.223088724774408,52.264419184186075,19.8125843616416,1.6939418192983347,2.1538393970634666,18.64419200882707,7611.9557194641975,3757.3321715909883,25600,1800,2
12.0,129.0,23.0,35.0,117.0,94.0,152.0,141.0,258.0,246.0,4620.47793292548,2830.0,3115.002711843071,467487929.3774922,4.382868818743587,-0.00029658378163444017,0.613734772658241,19.421139798680002,1.1944470119347794,1.4267036643199231,36.00448011292001,19.421139798680002,0.01210814446531374,46.75212616017293,1.1944237185743247,16.25984104021415,31.64419007018638,19.421436382461636,1.4266480194929176,1.9461561765532245,13.613126386691357,8319.7385451629,4005.5097664714635,25600,1800,2
12.0,35.0,23.0,129.0,47.0,117.0,82.0,94.0,59.0,152.0,4533.312217698847,2855.0,3054.546693825575,540363824.9968138,3.9753325339949166,-0.00012407019829797968,0.6080264092319182,28.735269681730003,1.2841972545711422,1.6491625886480592,48.274037139460006,19.538767457730003,-1.8764996284038675,84.1507564353018,1.284172177362263,15.21506835466826,47.25990392099823,19.5388915279283,1.6490981811113354,2.1120335529249092,17.424838624444522,5630.462921867314,4056.461042124244,25600,1800,2
12.0,129.0,35.0,23.0,117.0,94.0,141.0,5.0,106.0,258.0,4634.994601295963,299.0,3063.123321298394,503582618.0481505,3.6623958621420645,0.000963757913176297,0.6061982012028325,29.16136694695,1.2397296823874808,1.536929685392564,52.56262618937001,23.401259242420004,-1.0203849976489732,87.45514355123278,1.239705842351638,18.876461207950268,48.105334013013135,23.400295484506827,1.5368705755607845,2.0450503480409297,18.97451054803973,6622.230690333421,3637.2944794137647,25600,1800,2
12.0,23.0,35.0,129.0,117.0,5.0,152.0,17.0,140.0,94.0,4599.690351235528,2835.0,3122.061474908768,475378959.66168696,4.309537885538526,-0.00024440293003046904,0.5988173443927066,22.53728423742,1.2045139075199662,1.4508537534090176,42.69180638811,20.154522150690003,-0.13056947518496634,57.86907703227423,1.2044904055048147,16.73282083325772,37.636325080523996,20.154766553620032,1.450797136953153,2.0114487611015246,15.53441460792443,7499.583352769328,4023.262093014991,25600,1800,2
12.0,23.0,35.0,117.0,129.0,47.0,82.0,152.0,140.0,94.0,4601.024985376987,2722.0,3052.317004823673,548851071.2192852,4.304761992652335,-0.00031433270810734664,0.6098855793858663,31.10916863465,1.2942524493289786,1.6750894025940606,54.52867191783,23.419503283180003,-1.7170321574266587,89.12308582247809,1.29422720789792,18.095356935987994,51.00820495866759,23.41981761588811,1.6750240656632458,2.122081996431465,18.572371151176238,9299.466624153265,4601.799844770572,25600,1800,2
12.0,35.0,23.0,129.0,117.0,47.0,152.0,82.0,94.0,105.0,4543.368971382824,2828.0,3018.1117411418495,529277927.7284179,3.637312659999845,0.0003206831139458534,0.5961622199090456,29.759915580050002,1.2709619444583862,1.6153442642614417,51.26768395892,21.507768378870004,-1.7995801452404532,84.91602523860409,1.2709371602281765,16.922763022373687,49.91915721293169,21.50744769575606,1.6152812652488615,2.1318646465421422,18.42398362458874,7413.953479364251,4697.519119841094,25600,1800,2
12.0,23.0,129.0,35.0,5.0,117.0,17.0,152.0,18.0,112.0,4513.534977638917,2734.0,3039.006301249788,546303135.8309664,3.9762991539025143,0.00020151553266651207,0.6158020293398286,23.2811746196,1.291242443400181,1.6673070476380698,45.213764157760004,21.932589538160002,-0.5745720693812325,63.49950055843124,1.2912172383146163,16.985979498529538,37.80626485521429,21.932388022627336,1.6672419565208247,2.0968057537888716,13.963884803008918,6340.245894730908,3613.147748626062,25600,1800,2
12.0,35.0,23.0,129.0,47.0,117.0,24.0,11.0,82.0,94.0,4642.607263669643,2714.0,3062.8175346154726,459648819.88024664,3.359434436869748,-0.00034330381038789973,0.574333808852649,29.224543349140003,1.1844197583110359,1.4028501638775726,47.761048661370005,18.536505312230002,-1.9350910196695774,88.89924356874474,1.1843966737372618,15.650588796184014,50.88424692866697,18.53684861604039,1.4027954807598897,2.0622095643356606,20.833074920735534,7243.904552461059,4282.369441090924,25600,1800,2
11.0,22.0,33.0,44.0,66.0,55.0,88.0,77.0,110.0,99.0,4430.21163191922,2754.0,3075.4068991734375,408136802.62371963,3.527865467699105,-0.0007163761603937649,0.5511318861582,20.36525425224,1.116078383537498,1.2456309581996745,37.588506129790005,17.223251877550002,-1.373538741241211,70.08077906592155,1.116056813981445,15.432235762359985,36.95168935733514,17.223968253710396,1.245582812034414,2.0250267531446835,16.349980150237762,10044.1164914386,4775.048371439727,25600,1800,2
12.0,129.0,35.0,23.0,117.0,94.0,47.0,152.0,5.0,17.0,4552.590351244475,2715.0,3034.724573755436,512146500.5044744,4.073585526009804,0.0008400458873557562,0.6011017979080224,24.610870892890002,1.2502226815725406,1.5630567535184343,43.76452301364,19.153652120750003,-1.603776983516443,78.5827684381521,1.2501985441944645,15.320488261399472,40.94293342415827,19.15281207486265,1.5629963999059584,2.079844958949472,15.745954945494933,7311.685974205399,4358.822949190487,25600,1800,2
12.0,23.0,35.0,129.0,117.0,5.0,94.0,152.0,17.0,164.0,4544.943526446706,2829.0,3070.935924719616,504213542.61686194,4.438162556753316,-0.0014269841293585725,0.5980965115310771,19.813215713460004,1.240503941333663,1.5388500284643518,39.46277602938001,19.813215713460004,-0.21112799343812017,54.14080502455399,1.2404805323223005,15.972210121159847,33.12712134491443,19.814642697589363,1.538791951070618,2.0740474294805264,12.875824896065328,5851.822128326034,4152.53494452974,25600,1800,2
12.0,23.0,35.0,47.0,129.0,82.0,117.0,94.0,70.0,24.0,4650.950131426256,299.0,3050.4724941222607,482240840.3060136,3.5387245961104115,0.0008337774494726274,0.5836230518693009,32.242027094680004,1.2131754218372768,1.4717946041500545,52.660788653660006,20.418761558980002,-2.109366173429151,102.7377239549036,1.213152012367906,16.831164891797346,55.2446086415045,20.41792778153053,1.4717378051123,2.078656777662005,21.90745320442441,6676.041109918971,3873.2713754238944,25600,1800,2
12.0,23.0,35.0,129.0,117.0,17.0,5.0,152.0,94.0,18.0,4463.700280099584,2709.0,2978.6148290486317,611280653.8394382,3.931383458568693,0.000391207750821134,0.6107683992596576,29.12925059675,1.3658793531433284,1.8656264073432374,51.50715836409,22.37790776734,-1.4415438174471493,85.74598382560679,1.3658527305344357,16.38383646133203,47.69279260691777,22.377516559589182,1.8655536815083738,2.236285852689911,15.614265558521936,8107.62420609943,4485.268582258127,25600,1800,2
12.0,23.0,117.0,129.0,35.0,152.0,94.0,5.0,246.0,105.0,4668.289585882698,2688.0,3096.1722005311203,466267462.5704828,4.06159254508345,-0.0004471372007496414,0.5837547199621804,21.206159213950002,1.192914936721729,1.4230460462538068,41.04859103686,19.84243182291,-0.31277745653094,60.05185608032127,1.192891720265433,16.633891815842947,36.32717387762429,19.84287896011075,1.422990656277824,2.043481070855781,14.902528783583046,7054.839435146326,4271.656950454726,25600,1800,2
12.0,35.0,23.0,117.0,129.0,47.0,105.0,82.0,70.0,152.0,4674.5914323325505,2836.0,3045.646237339077,465707504.5314577,3.4812460803179097,0.0007684858527083131,0.5779293178982071,24.63163051089,1.192196785195202,1.4213331746297744,43.853777159500005,19.222146648610003,-1.138073490571212,80.50688559105876,1.1921737466511673,16.123611765990724,42.620489648231455,19.221378162757293,1.4212782422042816,2.062836595635644,17.330618157278227,7468.874345426042,3421.8593571472766,25600,1800,2
12.0,35.0,23.0,117.0,129.0,47.0,17.0,94.0,5.0,152.0,4424.557719072101,2851.0,2969.704959405386,596482152.5522401,3.4675154714778325,0.00010261131308566027,0.6108214247925008,28.49859782499,1.3492436122160945,1.820458325105935,49.57832119801,21.079723373020002,-2.034533819760145,86.02316873038002,1.34921726241691,15.623668596752905,46.65618570054435,21.079620761706916,1.8203872212037813,2.2088571350869795,15.655239441938356,7352.246234420657,4145.403590548512,25600,1800,2
12.0,23.0,129.0,35.0,117.0,94.0,141.0,11.0,106.0,152.0,4707.622413300834,567.0,3110.473849602803,434596464.4756151,3.556399329120888,-0.0003265223046392466,0.5922208470352684,22.226964582940003,1.1516782671702748,1.326362831072327,38.390877577030004,16.16391299409,-0.34740145198140404,55.37510570090756,1.1516558186442285,14.03536780035441,37.53154704737424,16.16423951639464,1.3263111246171082,1.9446391061874322,16.758484619780813,7508.809443035555,4109.869150828462,25600,1800,2
12.0,35.0,23.0,129.0,117.0,47.0,70.0,152.0,105.0,24.0,4601.509486784949,2710.0,3083.9314694000573,501422488.4549507,4.368769872888301,0.0004401705451244202,0.582278378609673,29.8007937102,1.2370684841163468,1.5303384343939164,51.22617693446,21.425383224260003,-1.9876340005185984,92.1699643863929,1.2370443997543998,17.31981748473519,51.179632981318015,21.424943053714877,1.5302788469637234,2.1244896688558748,19.474093737444477,6129.148433078636,4586.6259794679745,25600,1800,2
12.0,23.0,35.0,129.0,117.0,152.0,94.0,5.0,17.0,246.0,4495.277628488347,2705.0,3044.358484852741,514782213.91476715,4.028127977261791,0.0001410798822840757,0.6055868769323388,23.82268925513,1.253440181876323,1.5711122895421494,45.478296643010005,21.655607387880004,-0.5360170966495708,66.09355750496721,1.2534157073670533,17.277274618945174,39.338186084556895,21.65546630799772,1.5710509354744506,2.069753746508439,15.16353716942707,5929.151966973357,4121.419834065485,25600,1800,2
23.0,11.0,46.0,12.0,34.0,35.0,116.0,69.0,139.0,93.0,4502.32568204823,2693.0,3052.5366364231145,532210328.08555734,3.6871303340557118,0.0012189592546486233,0.60025641096902,32.189572424610006,1.2744636021289821,1.6242574731515804,52.97176162553001,20.78218920092,-1.8017507038651726,91.19716336102005,1.274439291993614,16.30692754961304,53.62637005849713,20.780970241665354,1.6241955089771842,2.1231581515909697,19.81877935672964,9526.071142464358,4785.513082574274,25600,1800,2
12.0,23.0,35.0,129.0,117.0,94.0,152.0,106.0,141.0,47.0,4685.802350029695,568.0,3070.3001795698287,485709494.4258938,3.8613781357523,-0.00010905084844447205,0.600973998476904,26.476824733740003,1.2175295170204057,1.4823781248159422,46.946331347190004,20.46950661345,-0.8003092834572223,72.31689847531885,1.2175057408696357,16.81265716154169,44.0565229125425,20.469615664298445,1.4823202290505204,2.0258875491373285,17.86174418647674,6343.9162281377585,3852.541799353889,25600,1800,2
12.0,35.0,23.0,117.0,47.0,129.0,105.0,82.0,70.0,152.0,4496.844437362427,2724.0,3004.3271744953267,544697289.8233919,3.613520628513346,-0.00022897929562873807,0.5904529510705185,31.857992478990003,1.2893447225591186,1.6624098135910506,53.01467297709,21.156680498100002,-2.178968171682412,98.39328582858322,1.2893195591483484,16.409182927524117,53.95517529589782,21.15690947739563,1.6623449256024914,2.183611000352784,19.164489865088356,7568.054105582405,4787.5325318843,25600,1800,2
12.0,23.0,35.0,117.0,129.0,47.0,105.0,152.0,94.0,82.0,4505.848915741792,2844.0,3032.1690358742776,548954980.9421768,3.648232361403741,5.963860854290935e-05,0.6032204543913091,26.219497057090003,1.2943597436167291,1.675367145895565,48.00785609631001,21.78835903922,-1.611038595281355,81.25380942900735,1.294334463292499,16.833638952790658,43.465862051291474,21.788299400611457,1.6753017028666812,2.145707185275359,15.65061207317147,7265.0775594279385,4102.978985342642,25600,1800,2
